Moneda,Descripción,Ranking,Capitalización de mercado,Capitalización de mercado - Divisa,Cambio de precio % 24 horas,Rendimiento % 1 semana,Rendimiento % 1 mes,Rendimiento % 3 meses,Rendimiento % 6 meses,Rendimiento % Año hasta la fecha,Rendimiento % 1 año,Rendimiento % 5 años,Rendimiento % 10 años,Rendimiento % Desde siempre,Volatilidad 1 día
STMX,StormX,483,58050140.14499567,USD,4.851403473569216,-11.439816209701709,-18.093629175519865,0.809558912897021,-21.87464958714617,-20.962320594265734,-31.402367871995814,181.29815007991118,-70.94554103728416,-70.94554103728416,36.810201864241996
SPEC,Spectral,484,59018283.65710001,USD,18.384495685386913,-24.240010139233398,-62.15700461246269,-54.4000174366016,-22.85867040300873,-55.594821182213735,318.38816118388166,318.38816118388166,318.38816118388166,318.38816118388166,67.09019117244614
BUZZ,Hive AI,485,59180137.466079995,USD,59.87682666594636,-20.797537802756597,70.01728955304826,143.92113485886384,143.92113485886384,143.92113485886384,143.92113485886384,143.92113485886384,143.92113485886384,143.92113485886384,122.25908776023626
AVA,AVA,486,57855656.91392,USD,15.849313423275541,-48.129818899049674,-55.64537489800837,17.512813357008138,17.512813357008138,9.30074613401697,17.512813357008138,17.512813357008138,17.512813357008138,17.512813357008138,54.741523354155426
TORN,Tornado Cash,487,58786397.12287625,USD,2.8726836913432314,-15.80346385542168,21.794019933554814,409.6308113035552,470.7656967840735,18.14310771116418,548.1913043478261,-96.89304768256085,-96.89304768256085,-96.89304768256085,43.54264405148562
GUSD,Gemini Dollar,488,57736969.46,USD,-0.049975012493747625,-0.0099990000999889,0.050025012506247614,-0.038758971596361304,0.050559549762879255,-0.01999600079983783,0.049999987493752104,1.5256441289415508,0.3863872043495405,0.3863872043495405,0.15010507355148062
DIA,DIA,489,57932808.424320005,USD,5.0634834508952835,-18.75125881168177,-37.80689920986702,-37.857995609699735,62.579345088161205,-30.777480659507223,15.59015258243989,-48.87277826091824,-48.87277826091824,-48.87277826091824,34.87509001274027
LIT,Litentry,490,57728846.20269,USD,1.8591549295774608,46.903956712884664,-9.961550818211034,60.40581957830213,52.732802419000414,-4.642790503682403,9.405616421105645,-80.27078213562618,-80.27078213562618,-80.27078213562618,70.68995800533318
SLERF,SLERF,491,57919739.36,USD,-2.253544902093185,-25.96663897232696,-39.61005108956313,-21.49401019086904,-27.78054862842892,-30.75497638830773,-42.02202202202203,-42.02202202202203,-42.02202202202203,-42.02202202202203,36.74364896073903
TKO,Toko Token,492,57294577.52013879,USD,4.6727530689038295,1.9753234667226964,-28.174821330401326,12.891326021934194,28.330185115224786,-22.704621475868667,10.756439517443765,249.74776646992905,249.74776646992905,249.74776646992905,22.36503856041132
NFP,NFPrompt,493,57419801.025420405,USD,1.3478594873943621,-28.520104335843296,-53.362019138141406,-13.159940209267564,-26.30852596756844,-45.97530129445023,-71.7294403892944,622.5996472575393,622.5996472575393,622.5996472575393,39.06294638605846
WNXM,Wrapped NXM,494,57897617.93872616,USD,-4.072292765730825,-17.216716932356732,-26.460156668622897,7.772474100166588,9.201684572671356,-23.548682308314657,20.901570575206396,486.0846531473301,486.0846531473301,486.0846531473301,14.126682440556998
MPL,Maple,495,59466086.01117746,USD,17.966695880806316,-6.202090592334487,-21.516034985422728,-28.726502515223725,4.665629860031116,-13.551701991008345,8.208055309912378,-29.74998335880966,-29.74998335880966,-29.74998335880966,47.764449291166855
OGN,Origin Protocol,496,56077092.559971005,USD,5.180927498367076,-18.240787737285554,-36.800847457627114,1.8624896229035195,13.95195147014443,-31.576756435307107,-50.23128201303375,-29.26660905488576,-18.16203188125411,-18.16203188125411,34.380928813000075
EUL,Euler,497,56693146.322977304,USD,5.652844569458309,-16.05407485807755,-37.76882199793146,49.50092104699482,-9.541460379999485,-31.755871482488217,-13.50962849141244,383.3518005540166,383.3518005540166,383.3518005540166,25.81127774017738
DAO,DAO Maker,498,56797125.367284305,USD,2.055299862980017,-17.20261363312124,-18.77169409920502,13.042462017919755,-14.173321502514053,-10.763269573774533,-67.60950127249185,-91.3637310872169,-91.3637310872169,-91.3637310872169,31.022421524663674
XPLA,Xpla,499,55736668.136504486,USD,-4.492134342169722,-12.474746215050006,-26.20084121976867,-8.580174547349237,-31.881005532369212,-15.671785259414127,-60.92260579064588,-74.8504817908501,-74.8504817908501,-74.8504817908501,13.736416399110897
AZERO,Aleph Zero,500,54262838.6334,USD,5.034856700232383,-18.75698993449434,-47.664994210729446,-32.67130089374379,-48.85592154890621,-41.258014208975915,-82.42460900371555,-66.37370737365246,-66.37370737365246,-66.37370737365246,43.25745519961256
RSS3,RSS3,501,55026630.61411501,USD,-1.4278460199245426,-14.110991719865991,-42.66455696202531,-20.47230269511017,-15.992457651568225,-35.195135521818614,-32.46272365805168,-73.57449896853326,-73.57449896853326,-73.57449896853326,42.82044989775052
HIPPO,sudeng,502,55527000,USD,17.890668139149643,-12.510438495596143,-51.58936355710549,12.47113631760177,-17.895904184533492,-39.658338857434714,-17.895904184533492,-17.895904184533492,-17.895904184533492,-17.895904184533492,29.716850828729285
PHB,Phoenix,503,54357291.86568,USD,-2.1497771749660854,-14.982323232323221,-42.59676044330776,-31.515459723352322,-11.285902503293807,-36.32517967469423,15.786999885360554,17.73054589015476,17.73054589015476,17.73054589015476,41.44192980078602
PRQ,PARSIQ,504,56646699.68976,USD,30.881720430107507,-16.588240668829098,-21.094256450149107,166.54014598540144,226.44376899696047,-27.745458862638028,-3.2944915254237306,223.76588417629264,223.76588417629264,223.76588417629264,63.6790439607341
SHDW,Shadow Token,505,51563595.97803109,USD,19.450063684723144,-1.571230128106201,-47.83732495746631,21.01558207504415,-9.942430770891498,-50.46450209725028,-86.9311830840998,-86.9311830840998,-86.9311830840998,-86.9311830840998,35.03867225265873
CATI,Catizen,506,53822708,USD,5.7280712606705375,-32.12881705912719,-57.9087349471766,-40.586763070077865,-55.599428497207434,-54.14128947439028,-55.599428497207434,-55.599428497207434,-55.599428497207434,-55.599428497207434,44.23754403623552
A8,Ancient8,507,53819359.69842599,USD,15.646054798622558,-21.747343565525384,-27.673505019642086,245.6599030191376,144.35450299907814,-20.823236287927912,271.1383683126739,271.1383683126739,271.1383683126739,271.1383683126739,45.28942978933711
MERL,Merlin Chain,508,52487400,USD,-5.7541478129713415,-34.941107568165556,-65.01399776035835,-60.45690828997645,-49.97421302180602,-64.37444321704734,-92.4118431594712,-92.4118431594712,-92.4118431594712,-92.4118431594712,76.08036995694466
QI,BENQI,509,51895334.6735984,USD,-5.698177034392031,-26.733279848296984,-43.97010430029561,-11.06153165117308,-14.968681225664465,-36.68074377560668,-34.44103635058409,0.42587223832850424,0.42587223832850424,0.42587223832850424,36.9172457359444
STRK,Strike,510,51933585.11937384,USD,1.236576289207876,-22.991750242639927,20.89925591081088,51.1744876186264,86.6398976913915,23.66770141964646,-16.36718950619697,469.50472175776844,-98.60427105108081,-98.60427105108081,62.521406929258326
MBL,MovieBloc,511,50662808.7699402,USD,2.6056831165002,-17.32339578941117,-17.954384724186706,18.495978209984244,10.602208627949475,-17.141326667261854,-31.488681102362207,85.49633577614924,132.02500000000003,132.02500000000003,20.65115085137332
FORTH,Ampleforth Governance Token,512,50935395.15556454,USD,6.588425981510386,-15.592688550307805,-35.236723081412315,31.815144766146993,37.607533131829804,-28.737131504485166,12.34103131920278,-85.79560000000001,-85.79560000000001,-85.79560000000001,26.642657910532073
RAD,Radworks,513,50653284.63308502,USD,-0.010186411327288274,-8.368165702556452,-28.96130198915009,-6.686009953416259,-2.88796062462824,-26.01807909604519,-46.59935822010258,-93.5965148954566,-93.5965148954566,-93.5965148954566,37.861666459704466
NKN,NKN,514,50823176.5101839,USD,3.7980361061719945,-22.419405021180864,-37.00590773057639,6.971698229953429,12.708206206070471,-28.850965759438107,-39.02276721004823,198.90899668544867,-82.89207368723827,-82.89207368723827,37.478425594611664
ALICE,MyNeighborAlice,515,50541102.4186,USD,-0.6633831204367423,-24.084463939610323,-40.95993653312178,-17.645870581691835,-12.161548721493762,-32.71856070879668,-31.50981640019994,-95.52965752365097,-95.52965752365097,-95.52965752365097,42.04784437434279
MAV,Maverick Protocol,516,49891383.78021896,USD,2.237942786326554,-27.05367002871236,-56.20060118468747,-23.879168522638345,-29.447816284486166,-49.85424363581152,-85.7541724539787,102.72495999024461,102.72495999024461,102.72495999024461,36.05782406138667
PIPPIN,pippin,517,48677817.603534,USD,59.47009443861491,-55.63029805851791,345.9877320848584,121.12432803697307,121.12432803697307,530.0421296506022,121.12432803697307,121.12432803697307,121.12432803697307,121.12432803697307,98.79466542245034
META,Metadium,518,49285400.269600004,USD,3.0354852501068907,-15.429139382600566,-6.478308657141006,19.22276483072676,22.885398428188296,-2.8770940343102698,-12.612391097761138,433.15002653771313,3058.296943231441,2598.694029850746,18.59494081401006
LMWR,LimeWire,519,48903334.66561521,USD,3.5175539471014075,-18.725755885009825,-41.96547144754316,48.84196185286103,-31.998043748888495,-35.12470308788598,-61.52491635851382,-49.02856000266604,-49.02856000266604,-49.02856000266604,17.888293802601364
BFC,Bifrost,520,48826317.115568,USD,-4.7110432958229875,-10.979648590570092,-20.873688231725126,-5.597602138343526,-7.618944675260066,-19.18106910876999,-41.91503548078785,-3.589809301562757,-3.589809301562757,-3.589809301562757,19.471256093969824
RACA,RACA,521,48693185.89755519,USD,2.740201179327093,-17.44760843834854,-43.074559508377746,-24.183131913805237,-10.560458625631751,-38.61565541519984,-18.306462725644213,-85.84238805970149,-85.84238805970149,-85.84238805970149,31.89750386569473
THE,Thena,522,48671236.63583609,USD,8.805802226061795,-27.579158316633265,-65.25415037497596,-9.51402888940777,-9.51402888940777,-67.77037873833164,-9.51402888940777,-9.51402888940777,-9.51402888940777,-9.51402888940777,51.148620831617954
COQ,Coq Inu,523,48510696,USD,-1.7962052002810944,-25.33629651790198,-53.48465685948213,-31.79111761835042,-47.478391582111996,-48.9554419284149,-30.85980013851785,-50.03932222778295,-50.03932222778295,-50.03932222778295,54.49256489960514
PUFFER,Puffer,524,47653445.71143,USD,4.163961584096355,-12.606476790873959,-38.50794740455194,75.98602177021783,263.1021091867898,-39.521144682342864,263.1021091867898,263.1021091867898,263.1021091867898,263.1021091867898,34.13321947053801
MODE,Mode,525,48562500.174825005,USD,16.301090734747696,-34.37721698591263,-52.623106753493815,86.77561349899715,49.32899965329536,-50.216561162510565,-77.54312933053438,-77.54312933053438,-77.54312933053438,-77.54312933053438,44.12760135378412
LEVER,LeverFi,526,47338238.21899005,USD,-1.3422818791946318,-12.305598755832037,-28.70238659712344,-11.049033784672014,-18.793879387938794,-21.98651063584482,-0.2947027186325865,-6.281163434903046,-6.281163434903046,-6.281163434903046,42.79643449419568
MYRIA,Myria,527,47434787.027236804,USD,1.1957431543704444,-35.69368548876745,-29.232439655892424,-12.918807810894137,-13.628950050968404,-16.398618648248643,-77.89459953039395,-81.11024411994204,-81.11024411994204,-81.11024411994204,48.79084684059982
ACE,Fusionist,528,47090638.07664,USD,-0.8263507656746636,-33.60933771844973,-54.48025821284874,-40.14766583338178,-54.031076978031784,-50.408477842003855,-88.76290685236526,58.29028290282903,58.29028290282903,58.29028290282903,36.216004184100406
PNG,Pangolin,529,47550932.18525,USD,12.742712162791896,-4.432740838270791,-39.81814161737881,2.4184006380184195,-4.305050974974414,-28.37549437355381,137.9093433745826,-37.589567211235305,-37.589567211235305,-37.589567211235305,40.93618623329358
LYX,LUKSO,530,46097004.588264,USD,-1.1135857461024437,-15.697771821075554,-37.88932318452993,7.117008443908326,2.9740791268758584,-35.36841203921736,-82.59566275061393,300.5276266955165,300.5276266955165,300.5276266955165,17.29951397326853
DOGE,Department Of Government Efficiency,531,55732290.25928307,USD,38.19894626945394,-11.846242004677173,-73.94488693582349,51.31287578999304,49.95292236959339,-45.87810212037653,49.95292236959339,49.95292236959339,49.95292236959339,49.95292236959339,63.43173229640176
MC,Merit Circle,532,46704764.769999996,USD,-3.973509933774838,-17.142857142857142,-27.135678391959807,-76.98412698412699,-87.91666666666667,-28.92156862745098,-91.48061104582844,-94.72962415815833,-94.72962415815833,-94.72962415815833,49.09090909090909
HOOK,Hooked Protocol,533,46808236.539858505,USD,-1.1869575416373468,-25.480837222457918,-53.98336353513962,-36.38092363416842,-40.22404991491776,-50.1431105854524,-74.74598610112629,112.20270780199597,112.20270780199597,112.20270780199597,38.484751203852326
ATA,Automata Network,534,46049666.29810072,USD,6.312508117937399,-23.412624086907655,-60.629693818601964,12.551610239471517,17.11298868681083,-53.21510297482838,-3.184562566591687,101.09013573953,101.09013573953,101.09013573953,56.49087221095334
DEP,DEAPcoin,535,45841815.95520462,USD,3.8382010855518103,0.8978464243109098,-11.136916611369168,82.73868499953518,33.229220652775275,-8.98793679560515,-50.177217807048045,-72.46401644962303,-72.46401644962303,-72.46401644962303,34.46383222741052
GODS,Gods Unchained,536,45863819.64262137,USD,2.5259218835269297,-17.171334847337874,-39.801017835037364,-12.780656303972371,-40.029231752991684,-33.86389966251952,-55.963241212771656,-98.15162841114653,-98.15162841114653,-98.15162841114653,38.68072226281179
RARI,RARI,537,45477591.14317513,USD,5.352644836272049,-10.40845138990312,-22.663472852580263,29.480053472173367,21.1042379573572,-21.71601157052918,35.316176470588225,165.79601849032105,165.79601849032105,165.79601849032105,15.78484353399523
TLOS,Telos,538,45846278.504808605,USD,-5.114652157015149,-20.18438603373872,-47.121507472384664,-43.06170996781566,-15.134872080088986,-46.27200704225353,-38.90084588818259,160.17544525232563,29.346038002749687,29.346038002749687,14.430857759395789
ALPHA,Stella,539,45525447,USD,1.4688601645123454,-20.82615362726654,-43.93422068980958,-19.64864431253008,-0.5895196506550191,-37.27864746399499,-47.63930998431782,-53.186173362490514,-53.186173362490514,-53.186173362490514,32.92448102133945
F,SynFutures,540,45110524.470290996,USD,-2.7357932956176665,-17.061054046270513,-35.81166419019316,-39.076277262436,-39.076277262436,-30.268361581920903,-39.076277262436,-39.076277262436,-39.076277262436,-39.076277262436,43.46110934013389
X,X empire,541,44294550,USD,-3.9312959937650898,-36.67258557758705,-61.476836293807004,76.69969721992844,231.07271789582262,-57.73029564759334,2727.9735682819387,90.26378186129226,90.26378186129226,90.26378186129226,43.767146776406044
UQC,Uquid Coin,542,44887000,USD,-7.348387895801508,-18.35312949051422,-14.564418812691526,-9.827437272745541,-28.863708399366086,-8.72359029627672,-39.8402423170225,1009.8729737313906,346.30819098375315,346.30819098375315,15.615541555500739
MBOX,MOBOX,543,44713707.255160004,USD,-2.3164093869902747,-21.49587665830046,-48.62305237469495,-18.908148148148154,-19.924378957507194,-42.49106955242698,-61.14967768576798,-93.17099360664422,-93.17099360664422,-93.17099360664422,40.532100924306754
ELA,Elastos,544,45439448.8275,USD,10.979441106762941,7.258449620629279,-28.305433394807768,15.978198508318988,15.001706678803052,-23.998044965786903,-36.302621628434586,10.567187520254468,-95.40697621579372,-95.40697621579372,23.750152793057072
GEAR,Gearbox Protocol,545,45069000,USD,-2.9501065914425366,-31.53625301918607,-65.26741676942048,21.536431481756956,-32.52689760006391,-64.71265267773255,-23.26052912782076,-9.84937891304782,-9.84937891304782,-9.84937891304782,28.059349091787176
ICE,Ice Open Network,546,44162442.128747016,USD,8.71349028035558,-44.00587125183476,9.135047653299765,9.555028595341057,100.39864197567924,14.239022553817733,55.75298457145123,11.371917040358754,11.371917040358754,11.371917040358754,34.97736383398817
GNS,Gains Network,547,44548039.17925642,USD,6.355451312703325,-2.894445979552366,-28.34276392924505,-8.990551908886763,-43.92232585091657,-21.583175276135226,-73.25600800583882,60.76648409143187,60.76648409143187,60.76648409143187,36.96975553193546
UTK,xMoney,548,43559897.850425005,USD,15.856189354422575,-6.539867661721606,-30.93419965615022,107.09301527631094,66.85523794368754,-31.655987627043746,-20.126351809690387,386.65350883748295,-69.7676775643768,-69.7676775643768,60.81397571933851
ETN,Electroneum,549,43374511.98924054,USD,-0.1643115346697378,-27.62944741105178,-26.883675819846037,26.086275019755202,15.718784683946332,-16.896896207241035,27.994423169865208,-41.322695984238564,6248.421052631579,6248.421052631579,14.5329014660757
AQT,Alpha Quark Token,550,44251676.6108,USD,1.7379514359669668,-22.315294117647056,38.16538332775359,113.28433220117441,149.59738285018014,42.54382177704863,22.43607834333691,95.47804156248246,95.47804156248246,95.47804156248246,33.28604082919525
LAT,PlatON,551,43958189.7997949,USD,-2.5693947179983994,-10.922697748453185,-32.27308217841109,-2.3046600028157136,-18.543256250733663,-25.801933193618755,-8.015641569459179,-99.1325875,-99.1325875,-99.1325875,28.734835970941905
FCT2,FirmaChain,552,39603960.2627064,USD,-6.914261364910619,-17.228038687805366,-5.56945897984256,34.70944290281227,48.353178212892146,-2.1546440358321504,-22.684440341413406,37.03713730853066,-51.855778443322144,-51.855778443322144,29.769074872263296
CTXC,Cortex,553,42592169.98828125,USD,7.1943681318681465,-14.640808522261674,-27.435272262858472,-1.0031678986272505,26.98090207232831,-24.07677356656949,-64.59926366468423,123.42087022607689,-77.05978647860994,-77.05978647860994,26.8313798614811
NYM,NYM,554,42806110.313508466,USD,3.431659448281251,-28.017972769353985,-49.29527634346912,-7.271137536067154,-46.091597621105066,-49.26131470672664,-72.14383273797017,-89.3946,-89.3946,-89.3946,7.806978350054837
BAKE,BakeryToken,555,42529618.01562191,USD,1.2205213074058707,-26.629674065186954,-46.669815777042984,-29.342383978432498,-49.35123196907998,-41.07515657620041,-54.08415454403253,10.350454608234834,10.350454608234834,10.350454608234834,35.276409414340456
TLM,Alien Worlds,556,42482914.54286264,USD,1.3449367088607582,-22.65265785914907,-49.852296486140155,-12.075775134214695,-14.91119655772224,-44.20799879942973,-41.38657631672092,-99.5973660677381,-99.5973660677381,-99.5973660677381,42.065839875602066
MAPO,MAP Protocol,557,42612823.24722644,USD,0.81594591444225,-15.585867135447193,-17.11488055916637,6.388129102844636,-9.81799211685602,-11.359389243391078,-71.4633162142333,-86.81061376737878,-92.22090000000001,-92.22090000000001,17.042234516259615
ZCX,Unizen,558,42658405.868667364,USD,-1.2203876525484594,-14.661374348796818,-53.20081626483259,-7.92565055762082,-11.63122591694019,-48.08853118712273,-31.16940862605602,-38.098570428871334,-38.098570428871334,-38.098570428871334,9.612260752878036
AERGO,Aergo,559,41876529.623015106,USD,4.077794650157685,-20.290749686884954,-34.55820785897907,0.5693916837999669,11.761674773137559,-46.59934072520228,-28.890183582706005,157.342800342781,-50.253131212496115,-50.253131212496115,33.960011936735306
RDNT,Radiant Capital,560,41619120.013548,USD,0.739350180505413,-26.375667517993964,-45.72655557111516,-12.59507018254277,-46.50024548137125,-39.68459822586502,-87.69741112348585,-89.0370272589268,-89.0370272589268,-89.0370272589268,37.498045959043296
MONKY,Wise Monkey,561,38444650,USD,-9.945631609344192,-37.34033415532957,-59.90692314511124,-9.595338750137413,-9.595338750137413,-61.90804415057537,-9.595338750137413,-9.595338750137413,-9.595338750137413,-9.595338750137413,30.266169154228873
SD,Stader,562,41477156.08865711,USD,5.19947545593425,-15.87485139954609,-36.59607395943634,44.488536641350706,41.589534194060775,-43.0195446892614,-30.83259285587346,-89.1809645469558,-89.1809645469558,-89.1809645469558,34.35188989317995
TT,ThunderCore,563,41143016.5244196,USD,5.865786445400042,-13.024331989849232,-4.736081968553288,21.373995710820278,14.727741902454342,-2.119498264083316,-14.858743302484172,-59.6020874936267,-88.07593572080064,-88.07593572080064,21.818119020481475
TNSR,Tensor,564,40862500,USD,1.5868570895174066,-13.226458233636402,-33.598486389713955,-3.056187907575968,-1.6768111752547592,-24.858991182632312,7.37264766428388,7.37264766428388,7.37264766428388,7.5404225664217694,37.18422035093541
PRCL,Parcl,565,40894234.25581,USD,4.732329339342644,-20.91029570115133,-49.83845971999685,-6.078709651210542,36.04680346291368,-39.8860488541929,-69.22532436890039,-69.22532436890039,-69.22532436890039,-69.22532436890039,42.288557213930346
KUJI,Kujira,566,38140105.180245,USD,16.308484441459605,-25.755591016266944,-53.450206818283625,-12.875908328675237,-41.3820985332832,-50.57318175331779,-90.08082222292934,-29.63205417607223,-29.63205417607223,-29.63205417607223,37.468238430457774
CHILLGUY,Just a chill guy,567,38195362.4847242,USD,5.929007210205215,-41.30130776205185,-83.43078991888257,-78.24009001790547,-78.24009001790547,-75.81243667679837,-78.24009001790547,-78.24009001790547,-78.24009001790547,-78.24009001790547,64.44804537168321
SHIRO,Shiro Neko,568,40850000,USD,16.077517617640364,-11.430553748753312,-70.40548420500123,-99.99896884680471,-99.99896884680471,-57.49462608771746,-99.99982567295785,-99.99995914673174,-99.99995914673174,-99.99995914673174,31.154310399593435
DEGO,Dego Finance,569,39145103.51108797,USD,7.4613966351693914,-3.223629568106303,-38.662235967625186,16.14852657155318,51.5075172694027,-34.044435010259676,-13.713783208368046,38.25914816242038,38.25914816242038,38.25914816242038,49.90445391738939
FORT,Forta,570,39266400.9028,USD,0.1225790634959584,-17.19383617193836,-32.76259466578861,-15.680809332094555,-35.10249483553154,-26.407784485088747,-30.46143367955048,-97.27733333333333,-97.27733333333333,-97.27733333333333,21.17022844509949
ORDER,Orderly Network,571,40246595.606769994,USD,16.12903225806451,-19.926308656615284,-31.652387665835235,74.85193258689027,844.9909034566865,-15.882902522578641,844.9909034566865,844.9909034566865,844.9909034566865,844.9909034566865,64.50056019994831
NAVX,NAVI Protocol,572,38556862.57923857,USD,31.733931240657697,-4.119329388560158,-35.18898740083994,-0.4100557541021718,155.46183246824432,-17.76095415327356,224.15770609318997,224.15770609318997,224.15770609318997,224.15770609318997,87.95123795123797
AVA,AVA (Travala),573,38442149.602876626,USD,3.8790993636808517,-17.75483777274873,-54.471762577879005,64.59191087430371,37.5987041911318,-49.28736661443177,20.69675916059275,621.9275508097943,201.2549022076319,201.2549022076319,41.18491773683996
VR,Victoria VR,574,37379345.563050106,USD,-1.5903343635852756,-24.755623348443514,-45.82102250754119,16.715542521994134,-1.076817703589156,-45.53456185366612,-79.867793297695,137.45084745762713,137.45084745762713,137.45084745762713,12.969733293377276
GRS,Groestlcoin,575,37672713.72219524,USD,1.8196332558521704,-18.975374612308965,-3.966162499723196,44.67121143641173,53.20012724873365,0.8394372747354963,-12.138295287617312,57.872792448462974,185956.28968594474,10053.903068929749,20.262314832562094
REZ,Renzo,576,38094427.65104656,USD,0.29252207211998454,-26.26211316036262,-53.16207495656491,-36.4691940734656,-54.75847532393805,-46.491053959792445,-92.78107187942312,-92.78107187942312,-92.78107187942312,-92.78107187942312,42.75520168256592
GTC,Gitcoin,577,38666513.32180181,USD,3.3058040835053863,-22.119560515615532,-45.355768413640725,-17.53431731034395,-29.2989341623086,-39.426441298379714,-59.41219926582168,-87.24223658379572,-87.24223658379572,-87.24223658379572,42.12363999127101
GFI,Goldfinch,578,39571545.71684,USD,20.987434275020036,-11.379355343860102,-16.633930763564933,10.279311464761289,-39.393128067826865,-7.271113538608576,25.805854020007427,-79.69805680119582,-79.69805680119582,-79.69805680119582,39.33217248796478
DNT,district0x,579,38900000,USD,6.5753424657534225,-14.584339730358796,-21.887550200803215,14.718806216638637,8.659217877094967,-13.169642857142865,42.49084249084247,515.1160418784916,107.79603723875925,107.79603723875925,21.9435736677116
EURT,Tether EURt,580,36987731.140495,USD,-1.443798449612416,-2.5594325153374182,-1.185962865752891,-5.3864125022106055,-3.749644919988645,-1.8727676416642614,-5.6603773584905746,-13.11965811965812,-13.11965811965812,-13.11965811965812,2.6881720430107663
LISTA,Lista DAO,581,37044524.5095561,USD,7.736745491847538,-32.50371973488435,-56.86003285207919,-40.519116726763414,-40.33063286598308,-51.10719184793259,-67.18940066410232,-67.18940066410232,-67.18940066410232,-67.18940066410232,50.01124522078116
WOJAK,Wojak,582,37609727.37151293,USD,17.093425605536332,-16.614347705659693,-52.3688559173054,-38.156648368579035,-11.19177947490905,-38.164411073327706,91.03504195163224,275.270083102493,275.270083102493,275.270083102493,37.2926792604099
RETARDIO,RETARDIO,583,36373024.7592,USD,17.230026338893765,-26.759788609261115,-61.403704209087564,-76.1074666666154,-27.756992194925896,-41.8122972093003,-27.756992194925896,-27.756992194925896,-27.756992194925896,-27.756992194925896,41.37215677557976
REI,REI Network,584,36718450,USD,3.0940759115521095,-21.07530833945929,-37.06278903145966,-18.288176298476166,-3.832301806985351,-30.000362213851062,38.351267823227076,-80.07680412371136,-80.07680412371136,-80.07680412371136,34.20599972478326
SUNDOG,SUNDOG,585,37302533.243794,USD,4.442231626697655,-36.404910896476665,-65.54675264854905,-62.34494563028594,273.99,-59.028713532936756,273.99,273.99,273.99,273.99,48.84684753827854
ATR,Artrade,586,36443073.20043439,USD,10.051781906792568,-29.910768263487537,-36.47063980886833,131.60648632407805,424.78345259132647,-32.71895819308712,1969.8273953624553,211.84939473200038,211.84939473200038,211.84939473200038,30.038163240182215
BAN,Comedian,587,36681600.873697,USD,24.456282020832624,0.7470269973359738,-43.27663522498841,45.91487669053302,55.10782241014798,-31.06254228369541,55.10782241014798,55.10782241014798,55.10782241014798,1481.1637931034481,56.2350271088135
BOUNTY,BOUNTY,588,36260138.678727,USD,2.506831583489154,-23.062889958764217,14.726258925639522,9.473455916325067,63.01650406872252,15.099899503784798,-3.0559683698554934,506.42595567414514,-13.734902427836047,-13.734902427836047,30.393219154141903
ATLAS,Star Atlas,589,35793806.524796814,USD,6.854729546808161,-19.155298840686573,-47.01017640898961,-9.548406612797516,15.53367366054702,-42.178664557147464,-48.973391698706436,-97.6224467053388,-97.6224467053388,-97.6224467053388,29.106398627114483
MOC,Moss Coin,590,36918137.041088,USD,4.76527454602153,-24.63712988977739,4.758700249951938,39.72178734131121,70.90575383619468,9.866787654227636,-0.1166619422895788,397.3874265552487,26.550929723122653,26.550929723122653,32.152914071166485
MLN,Enzyme,591,35862953.51049399,USD,-0.9429097605893194,-12.721490231712863,-35.41616637049134,-6.580428228036296,-10.004149433133902,-27.82846715328468,-24.151235003130523,158.18941267230997,-66.9544360972469,-66.9544360972469,25.6031556737914
CUSD,Celo Dollar,592,35502256.53755626,USD,-0.08109406912017715,0.06413468283394869,0.08619998396279087,-0.07015424637145366,0.011129485757665593,-0.09404890543082922,0.003894837933631705,-0.5283748952003615,-0.5283748952003615,-0.5283748952003615,0.4518253745130275
LADYS,Milady Meme Coin,593,35160710.8263289,USD,4.076175569034113,-28.75042783374753,-42.14437623858089,-28.077211957338143,-44.52027809965238,-34.86204832390073,-14.318181818181817,12636.170284429494,12636.170284429494,12636.170284429494,67.21193952033366
VENOM,Venom,594,35374631.207169995,USD,0.6188292875024556,-3.8026085787279964,-32.21980104216012,-50.843754294352074,-76.40435356200528,-31.06511726503633,-64.22542254225422,-64.22542254225422,-64.22542254225422,-64.22542254225422,3.5414617209652097
DBR,DeBridge,595,35233454.946824,USD,9.957310176232346,-4.123186561466029,-17.424304699273875,36.186919891668666,356.69740008607783,-17.860939246095562,356.69740008607783,356.69740008607783,356.69740008607783,356.69740008607783,37.02179614723704
WEN,Wen,596,35044665.22515065,USD,2.407615971440116,-37.610768513240394,-48.39750115191325,-53.948255499825486,-44.267053365074695,-41.40414917564033,-8.069784267423636,-57.82172789290817,-57.82172789290817,-57.82172789290817,43.6293776030973
LTO,LTO Network,597,34989062.959109694,USD,4.849112503605036,-19.863246156917548,-48.79711716308438,-26.824355118038465,-14.803141250132644,-46.054965730412576,3.1756843593368473,61.79285532617944,47.01928880762762,47.01928880762762,34.68493971891027
GST,Green Satoshi Token (SOL),598,34142456.73825294,USD,5.013258203513421,-21.19798469863781,-27.319144053697432,25.373577436912424,0.747514910536782,-20.897852147852145,13.664094742508523,-99.80539170506913,-99.80539170506913,-99.80539170506913,23.51024208566109
OMG,OMG Network,599,35064154.4692481,USD,2.781893004115233,-20.605887396398973,-30.761561894212118,17.375338700525162,9.194054675902828,-22.548867755026166,-60.80570441446877,-74.05218044036091,-53.24378051768085,-53.24378051768085,40.58140181201712
